api_version,kind,status,name,name_hash,signature,source_owner,compatibility
88.3,Function,-,infrared_signal_search_by_name_and_read,0x4c49f969,"InfraredErrorCode infrared_signal_search_by_name_and_read(InfraredSignal*, FlipperFormat*, const char*)",lib/infrared/signal/infrared_signal.h,disabled
88.3,Function,-,infrared_signal_set_message,0x9f062edc,"void infrared_signal_set_message(InfraredSignal*, const InfraredMessage*)",lib/infrared/signal/infrared_signal.h,disabled
88.3,Function,-,infrared_signal_set_raw_signal,0xbcd9bd5e,"void infrared_signal_set_raw_signal(InfraredSignal*, const uint32_t*, size_t, uint32_t, float)",lib/infrared/signal/infrared_signal.h,disabled
88.3,Function,-,infrared_signal_set_signal,0x876f6795,"void infrared_signal_set_signal(InfraredSignal*, const InfraredSignal*)",lib/infrared/signal/infrared_signal.h,disabled
88.3,Function,-,infrared_signal_transmit,0x4cbcf83e,void infrared_signal_transmit(const InfraredSignal*),lib/infrared/signal/infrared_signal.h,disabled
88.3,Function,+,infrared_worker_alloc,0x5f6d7493,InfraredWorker* infrared_worker_alloc(),lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_free,0x507a84aa,void infrared_worker_free(InfraredWorker*),lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_get_decoded_signal,0xeb104d4c,const InfraredMessage* infrared_worker_get_decoded_signal(const InfraredWorkerSignal*),lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_get_raw_signal,0x66bc73ce,"void infrared_worker_get_raw_signal(const InfraredWorkerSignal*, const uint32_t**, size_t*)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_rx_enable_blink_on_receiving,0x830c051e,"void infrared_worker_rx_enable_blink_on_receiving(InfraredWorker*, _Bool)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_rx_enable_signal_decoding,0x8e785531,"void infrared_worker_rx_enable_signal_decoding(InfraredWorker*, _Bool)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_rx_set_received_signal_callback,0x92f2414c,"void infrared_worker_rx_set_received_signal_callback(InfraredWorker*, InfraredWorkerReceivedSignalCallback, void*)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_rx_start,0x3253dbbf,void infrared_worker_rx_start(InfraredWorker*),lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_rx_stop,0x28501fb7,void infrared_worker_rx_stop(InfraredWorker*),lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_set_decoded_signal,0x1419e6d8,"void infrared_worker_set_decoded_signal(InfraredWorker*, const InfraredMessage*)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_set_raw_signal,0x2dbf275a,"void infrared_worker_set_raw_signal(InfraredWorker*, const uint32_t*, size_t, uint32_t, float)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_signal_is_decoded,0x8470ad48,_Bool infrared_worker_signal_is_decoded(const InfraredWorkerSignal*),lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_tx_get_signal_steady_callback,0xecb985a5,"InfraredWorkerGetSignalResponse infrared_worker_tx_get_signal_steady_callback(void*, InfraredWorker*)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_tx_set_get_signal_callback,0xcbdfc307,"void infrared_worker_tx_set_get_signal_callback(InfraredWorker*, InfraredWorkerGetSignalCallback, void*)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_tx_set_signal_sent_callback,0xbd9af741,"void infrared_worker_tx_set_signal_sent_callback(InfraredWorker*, InfraredWorkerMessageSentCallback, void*)",lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_tx_start,0x0ad78581,void infrared_worker_tx_start(InfraredWorker*),lib/infrared/worker/infrared_worker.h,supported
88.3,Function,+,infrared_worker_tx_stop,0xc2449939,void infrared_worker_tx_stop(InfraredWorker*),lib/infrared/worker/infrared_worker.h,supported
88.3,Function,-,initstate,0xe70bfaba,"char* initstate(unsigned, char*, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,input_get_key_name,0x0187d19c,const char* input_get_key_name(InputKey),applications/services/input/input.h,supported
88.3,Function,+,input_get_type_name,0x1830f075,const char* input_get_type_name(InputType),applications/services/input/input.h,supported
88.3,Function,-,iprintf,0xa3eeaf81,"int iprintf(const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isalnum,0xa9bc2e1e,int isalnum(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isalnum_l,0x09803a49,"int isalnum_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isalpha,0xa9bc34e7,int isalpha(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isalpha_l,0x099d1752,"int isalpha_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isascii,0xa9bfd46a,int isascii(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isascii_l,0x1906a395,"int isascii_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isblank,0xa9ce0e69,int isblank(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isblank_l,0x558b5954,"int isblank_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,iscanf,0x0525a579,"int iscanf(const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,iscntrl,0xa9e19104,int iscntrl(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,iscntrl_l,0xa889eeaf,"int iscntrl_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isdigit,0xa9f0b332,int isdigit(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isdigit_l,0xe8ea545d,"int isdigit_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isgraph,0xaa2bd373,int isgraph(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isgraph_l,0xe46e88de,"int isgraph_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isinf,0x0fabe9de,int isinf(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isinff,0x05292604,int isinff(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,islower,0xaa85050a,int islower(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,islower_l,0x5fda7c35,"int islower_l(int, locale_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isnan,0x0fabfd7e,int isnan(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,isnanf,0x052bada4,int isnanf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,iso13239_crc_append,0x49490720,"void iso13239_crc_append(Iso13239CrcType, BitBuffer*)",lib/nfc/helpers/iso13239_crc.h,supported
88.3,Function,+,iso13239_crc_check,0xb4c4be26,"_Bool iso13239_crc_check(Iso13239CrcType, const BitBuffer*)",lib/nfc/helpers/iso13239_crc.h,supported
88.3,Function,+,iso13239_crc_trim,0xf5ffefe4,void iso13239_crc_trim(BitBuffer*),lib/nfc/helpers/iso13239_crc.h,supported
88.3,Function,+,iso14443_3a_alloc,0xa238224d,Iso14443_3aData* iso14443_3a_alloc(),lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_copy,0xf567b2bd,"void iso14443_3a_copy(Iso14443_3aData*, const Iso14443_3aData*)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_free,0xf5696324,void iso14443_3a_free(Iso14443_3aData*),lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_get_atqa,0xaa430fc8,"void iso14443_3a_get_atqa(const Iso14443_3aData*, uint8_t[2])",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_get_base_data,0xf1de86d5,Iso14443_3aData* iso14443_3a_get_base_data(const Iso14443_3aData*),lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_get_cuid,0xaa442bc6,uint32_t iso14443_3a_get_cuid(const Iso14443_3aData*),lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_get_device_name,0x43129471,"const char* iso14443_3a_get_device_name(const Iso14443_3aData*, NfcDeviceNameType)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_get_sak,0xcedb88a0,uint8_t iso14443_3a_get_sak(const Iso14443_3aData*),lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_get_uid,0xcedb9223,"const uint8_t* iso14443_3a_get_uid(const Iso14443_3aData*, size_t*)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_is_equal,0x87ef1235,"_Bool iso14443_3a_is_equal(const Iso14443_3aData*, const Iso14443_3aData*)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_load,0xf56ca022,"_Bool iso14443_3a_load(Iso14443_3aData*, FlipperFormat*, uint32_t)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_poller_activate,0x56db22a0,"Iso14443_3aError iso14443_3a_poller_activate(Iso14443_3aPoller*, Iso14443_3aData*)",lib/nfc/protocols/iso14443_3a/iso14443_3a_poller.h,supported
88.3,Function,+,iso14443_3a_poller_check_presence,0x42b375e1,Iso14443_3aError iso14443_3a_poller_check_presence(Iso14443_3aPoller*),lib/nfc/protocols/iso14443_3a/iso14443_3a_poller.h,supported
88.3,Function,+,iso14443_3a_poller_halt,0x92291718,Iso14443_3aError iso14443_3a_poller_halt(Iso14443_3aPoller*),lib/nfc/protocols/iso14443_3a/iso14443_3a_poller.h,supported
88.3,Function,+,iso14443_3a_poller_send_standard_frame,0xec6856b3,"Iso14443_3aError iso14443_3a_poller_send_standard_frame(Iso14443_3aPoller*, const BitBuffer*, BitBuffer*, uint32_t)",lib/nfc/protocols/iso14443_3a/iso14443_3a_poller.h,supported
88.3,Function,+,iso14443_3a_poller_sync_read,0xd33432a7,"Iso14443_3aError iso14443_3a_poller_sync_read(Nfc*, Iso14443_3aData*)",lib/nfc/protocols/iso14443_3a/iso14443_3a_poller_sync.h,supported
88.3,Function,+,iso14443_3a_poller_txrx,0x92300e45,"Iso14443_3aError iso14443_3a_poller_txrx(Iso14443_3aPoller*, const BitBuffer*, BitBuffer*, uint32_t)",lib/nfc/protocols/iso14443_3a/iso14443_3a_poller.h,supported
88.3,Function,+,iso14443_3a_poller_txrx_custom_parity,0x12e69e97,"Iso14443_3aError iso14443_3a_poller_txrx_custom_parity(Iso14443_3aPoller*, const BitBuffer*, BitBuffer*, uint32_t)",lib/nfc/protocols/iso14443_3a/iso14443_3a_poller.h,supported
88.3,Function,+,iso14443_3a_reset,0xa36808c5,void iso14443_3a_reset(Iso14443_3aData*),lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_save,0xf5703df1,"_Bool iso14443_3a_save(const Iso14443_3aData*, FlipperFormat*)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_set_atqa,0xbd590a54,"void iso14443_3a_set_atqa(Iso14443_3aData*, const uint8_t[2])",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_set_sak,0x6a9661ac,"void iso14443_3a_set_sak(Iso14443_3aData*, uint8_t)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_set_uid,0x6a966b2f,"_Bool iso14443_3a_set_uid(Iso14443_3aData*, const uint8_t*, size_t)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_supports_iso14443_4,0x0487e60f,_Bool iso14443_3a_supports_iso14443_4(const Iso14443_3aData*),lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3a_verify,0x19bd4737,"_Bool iso14443_3a_verify(Iso14443_3aData*, const FuriString*)",lib/nfc/protocols/iso14443_3a/iso14443_3a.h,supported
88.3,Function,+,iso14443_3b_alloc,0xef325f0e,Iso14443_3bData* iso14443_3b_alloc(),lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_copy,0xf7bcdb5e,"void iso14443_3b_copy(Iso14443_3bData*, const Iso14443_3bData*)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_free,0xf7be8bc5,void iso14443_3b_free(Iso14443_3bData*),lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_get_application_data,0x140c0c0f,"const uint8_t* iso14443_3b_get_application_data(const Iso14443_3bData*, size_t*)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_get_base_data,0x9525f496,Iso14443_3bData* iso14443_3b_get_base_data(const Iso14443_3bData*),lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_get_device_name,0xd5ec7672,"const char* iso14443_3b_get_device_name(const Iso14443_3bData*, NfcDeviceNameType)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_get_frame_size_max,0x6a5a082c,uint16_t iso14443_3b_get_frame_size_max(const Iso14443_3bData*),lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_get_fwt_fc_max,0x7b65b820,uint32_t iso14443_3b_get_fwt_fc_max(const Iso14443_3bData*),lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_get_uid,0x43580324,"const uint8_t* iso14443_3b_get_uid(const Iso14443_3bData*, size_t*)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_is_equal,0x8bf9a356,"_Bool iso14443_3b_is_equal(const Iso14443_3bData*, const Iso14443_3bData*)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_load,0xf7c1c8c3,"_Bool iso14443_3b_load(Iso14443_3bData*, FlipperFormat*, uint32_t)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_poller_activate,0xe9b504a1,"Iso14443_3bError iso14443_3b_poller_activate(Iso14443_3bPoller*, Iso14443_3bData*)",lib/nfc/protocols/iso14443_3b/iso14443_3b_poller.h,supported
88.3,Function,+,iso14443_3b_poller_halt,0xe1882099,Iso14443_3bError iso14443_3b_poller_halt(Iso14443_3bPoller*),lib/nfc/protocols/iso14443_3b/iso14443_3b_poller.h,supported
88.3,Function,+,iso14443_3b_poller_send_frame,0x1d0452e4,"Iso14443_3bError iso14443_3b_poller_send_frame(Iso14443_3bPoller*, const BitBuffer*, BitBuffer*)",lib/nfc/protocols/iso14443_3b/iso14443_3b_poller.h,supported
88.3,Function,+,iso14443_3b_reset,0xf0624586,void iso14443_3b_reset(Iso14443_3bData*),lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_save,0xf7c56692,"_Bool iso14443_3b_save(const Iso14443_3bData*, FlipperFormat*)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_set_uid,0xdf12dc30,"_Bool iso14443_3b_set_uid(Iso14443_3bData*, const uint8_t*, size_t)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_supports_bit_rate,0x86a0f0dc,"_Bool iso14443_3b_supports_bit_rate(const Iso14443_3bData*, Iso14443_3bBitRate)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_supports_frame_option,0xbf4d9f15,"_Bool iso14443_3b_supports_frame_option(const Iso14443_3bData*, Iso14443_3bFrameOption)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_supports_iso14443_4,0x5594e090,_Bool iso14443_3b_supports_iso14443_4(const Iso14443_3bData*),lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_3b_verify,0x05ff1c18,"_Bool iso14443_3b_verify(Iso14443_3bData*, const FuriString*)",lib/nfc/protocols/iso14443_3b/iso14443_3b.h,supported
88.3,Function,+,iso14443_4a_alloc,0x8e79f72e,Iso14443_4aData* iso14443_4a_alloc(),lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_copy,0x4261ef7e,"void iso14443_4a_copy(Iso14443_4aData*, const Iso14443_4aData*)",lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_free,0x42639fe5,void iso14443_4a_free(Iso14443_4aData*),lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_get_base_data,0xfe13acb6,Iso14443_3aData* iso14443_4a_get_base_data(const Iso14443_4aData*),lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_get_device_name,0x3128b692,"const char* iso14443_4a_get_device_name(const Iso14443_4aData*, NfcDeviceNameType)",lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_get_frame_size_max,0xef3fd44c,uint16_t iso14443_4a_get_frame_size_max(const Iso14443_4aData*),lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_get_fwt_fc_max,0x020a7440,uint32_t iso14443_4a_get_fwt_fc_max(const Iso14443_4aData*),lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_get_historical_bytes,0x634996ba,"const uint8_t* iso14443_4a_get_historical_bytes(const Iso14443_4aData*, uint32_t*)",lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_get_uid,0xd2e62344,"const uint8_t* iso14443_4a_get_uid(const Iso14443_4aData*, size_t*)",lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_is_equal,0x0d4bc776,"_Bool iso14443_4a_is_equal(const Iso14443_4aData*, const Iso14443_4aData*)",lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_load,0x4266dce3,"_Bool iso14443_4a_load(Iso14443_4aData*, FlipperFormat*, uint32_t)",lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
88.3,Function,+,iso14443_4a_poller_halt,0xcd6950b9,Iso14443_4aError iso14443_4a_poller_halt(Iso14443_4aPoller*),lib/nfc/protocols/iso14443_4a/iso14443_4a_poller.h,supported
88.3,Function,+,iso14443_4a_poller_read_ats,0x628bc613,"Iso14443_4aError iso14443_4a_poller_read_ats(Iso14443_4aPoller*, Iso14443_4aAtsData*)",lib/nfc/protocols/iso14443_4a/iso14443_4a_poller.h,supported
88.3,Function,+,iso14443_4a_poller_send_block,0x3805a904,"Iso14443_4aError iso14443_4a_poller_send_block(Iso14443_4aPoller*, const BitBuffer*, BitBuffer*)",lib/nfc/protocols/iso14443_4a/iso14443_4a_poller.h,supported
88.3,Function,+,iso14443_4a_poller_send_chain_block,0x396be5a6,"Iso14443_4aError iso14443_4a_poller_send_chain_block(Iso14443_4aPoller*, const BitBuffer*, BitBuffer*)",lib/nfc/protocols/iso14443_4a/iso14443_4a_poller.h,supported
88.3,Function,+,iso14443_4a_poller_send_receive_ready_block,0x05cda15a,"Iso14443_4aError iso14443_4a_poller_send_receive_ready_block(Iso14443_4aPoller*, _Bool, const BitBuffer*, BitBuffer*)",lib/nfc/protocols/iso14443_4a/iso14443_4a_poller.h,supported
88.3,Function,+,iso14443_4a_poller_send_supervisory_block,0xe84273fe,"Iso14443_4aError iso14443_4a_poller_send_supervisory_block(Iso14443_4aPoller*, _Bool, const BitBuffer*, BitBuffer*)",lib/nfc/protocols/iso14443_4a/iso14443_4a_poller.h,supported
88.3,Function,+,iso14443_4a_reset,0x8fa9dda6,void iso14443_4a_reset(Iso14443_4aData*),lib/nfc/protocols/iso14443_4a/iso14443_4a.h,supported
